1,0,0,0.9732109701709911,-0.10306807511734575,-0.20551734581402958
2,0,0,0.5705724097127041,-0.7665404596396507,-0.2947250396726939
3,0,0,0.6846390234635225,-0.6868689416214679,-0.24388617137246416
4,0,0,0.30723283915233085,-0.9216166289725966,-0.23713028433244332
5,0,0,0.4628344326037632,-0.8093387027126473,-0.36160081898104396
6,0,0,0.9526950358588547,-0.24049334246794568,-0.18583627438821196
7,0,0,0.8992906858457644,-0.43333351227842304,-0.059146677738486995
8,0,0,0.9609601174376258,-0.2467108017488375,-0.1252574668221829
9,0,0,0.9881129959228987,0.03941666959633053,-0.14859015258827712
10,0,0,0.9911875890758728,-0.0928004488761853,-0.09452639816652915
11,0,0,0.9840789983556301,-0.1442519422809884,-0.1038263075696247
12,0,0,0.6686990586683551,-0.6729146425964367,-0.31627116959243273
13,0,0,0.5365862935944234,-0.8347425298838812,-0.12361253306059615
14,0,0,-0.04498202514614122,-0.9509636103641459,-0.30601442641963944
15,0,0,0.9508704246118246,-0.2681210664238067,-0.15477896930232155
16,0,0,0.5234207280755306,-0.8142675545069018,-0.25099619737803003
17,0,0,0.9966845755191405,0.06787829669779533,-0.04485971198789427
18,0,0,0.9972120857737746,-0.007618227374273286,-0.0742294995159735
19,0,0,0.5537801105785642,-0.8236402326588337,-0.12224711151309631
20,0,0,0.972778860843389,-0.14041792421445945,-0.1843477541375013
21,0,0,0.9187341159762723,0.3830751789681336,-0.09581769878174809
22,0,0,0.9282054148816165,-0.2943917186953643,-0.22752631440788523
23,0,0,0.33930425373458134,-0.9096180586728035,-0.23972403036395643
24,0,0,0.9842786797094605,-0.17350877836959,-0.03301794206327155
25,0,0,0.7798212611994405,-0.5518902617720661,-0.2954588626906871
26,0,0,0.788449885429597,0.5935319776754687,-0.16145144670365236
27,0,0,0.9746041259973927,0.06449929259763158,-0.21444495527585494
28,0,0,0.9566636114456135,-0.21653827054788227,-0.19469440650406009
29,0,0,0.9740349998879867,-0.04936326264041671,-0.22095041818177877
30,0,0,0.9528492227231381,-0.11265809890929344,-0.28175612061862176
31,0,0,0.9930851149336807,-0.006633389977102412,-0.11720901259958627
32,0,0,0.9615095457573186,-0.1915174862107271,-0.19702904834840684
33,0,0,0.8396930217295748,-0.47013513781370997,-0.27182454166528053
34,0,0,0.9077791976246138,-0.1817718771832613,-0.37801575764151124
35,0,0,0.9877596784552091,-0.026465413456706544,-0.1537218250887874
36,0,0,0.9459546888001921,-0.2264925028168616,-0.23210099720743502
37,0,0,0.819921714923599,0.5585274812772665,-0.12560029480386242
38,0,0,0.9062792886617359,0.3922893558795143,-0.15737506856682787
39,0,0,0.9805973922714952,0.14412742962447886,-0.1328760260550577
40,0,0,0.4522392502406884,-0.8270710129573231,-0.33381611714758097
41,0,0,0.9606226452352676,-0.22753487379855297,-0.1594741818184806
42,0,0,0.9828522029129122,-0.17900545426211542,-0.044256011723261934
43,0,0,0.9988654947124113,0.0001101315326019685,-0.047620492899333386
44,0,0,0.9758848105189587,0.05138304992693664,-0.21215234803928495
45,0,0,0.9208833454431143,-0.33571739073058726,-0.19816078735850862
46,0,0,0.9496057361278641,-0.2621336045969887,-0.17185726418760094
47,0,0,0.977760001006044,0.11150284490379885,-0.17763022268471207
48,0,0,0.74433781685817,-0.6545661641108153,-0.13230401050635873
49,0,0,0.8463516263144761,-0.4825997138838678,-0.22535847176010548
50,0,0,0.6769802622581129,-0.7194421385729176,-0.1552441102218161
51,0,0,0.9828387114399797,-0.1745860446049087,-0.059563246421038024
52,0,0,0.7483099607493343,-0.600146259014471,-0.28258922561602584
